,X1,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,time,stock,sub_vector,relation_vector,obj_vector
41,40,0.012005721,0.044583761,-0.037196295,-0.022639205,-0.053833792,0.014569258,-0.028116192,0.010027248,-0.011880991,0.025504952,-0.028550787,0.015308349,0.0437083,0.034842565,-0.044334553,-0.007705142,-0.048072933,-0.015875034,-0.008450879,0.0345888,-0.04615101,-0.048866239,0.009735497,0.03981063,-0.055234023,0.062932233,-0.040453902,0.031048493,0.033050225,-0.034962776,-0.004566761,0.01383944,-0.066550874,-0.002155948,-0.028954956,-0.030498207,-0.012737339,-0.019265,0.006648263,-0.060198885,-0.003702858,-0.007692158,-0.024977459,0.012064582,-0.036201758,-0.000286607,-0.045950829,-0.021258992,0.043789261,0.014062138,2020/3/11,0,U.S. Capitol,stop,public tours
42,41,0.004873641,0.013634562,-0.022816203,-0.01540222,-0.020850956,0.013314343,-0.01532533,-0.004321536,0.000651139,0.001304842,-0.013381824,-0.002791907,0.005623225,0.008525424,-0.011796857,-0.005676207,-0.019651163,-0.010472104,-0.023936292,0.0008118,-0.009772592,-0.023170353,-0.017198875,-0.007691638,-0.022453849,0.022819423,-0.00312104,-0.00792025,0.01836772,-0.023726547,-0.000626681,-0.012044115,-0.019209239,-0.004622331,0.006596379,-0.009055214,-0.015725533,-0.028192555,-0.009574699,-0.027551624,0.013895523,-0.005016584,-0.025753593,0.001770072,-0.02072602,-0.006124079,-0.015526943,0.004598733,0.011336631,-0.003613966,2020/5/19,0,Reason,Take,Pill
43,42,-0.013133385,-0.02801052,-0.044188599,-0.021253431,-0.075352062,0.058987011,-0.064638946,-0.064043434,-0.047929755,-0.056076159,-0.048466854,-0.042216117,0.0114005,0.01751183,-0.121618903,-0.053716999,-0.064328158,-0.048912619,-0.099905559,-0.018779326,-0.085927373,-0.027701053,-0.014818667,-0.025140478,-0.105049788,0.05307199,-0.024029023,-0.016471494,-0.01971125,-0.05747494,-0.040811514,-0.015129945,-0.116679646,-0.012446411,0.006834242,-0.090228061,-0.094403936,-0.0446593,-0.022735277,-0.078198002,0.013586395,-0.035512347,-0.062226694,0.011179234,-0.053923731,-0.056038597,-0.029953449,-0.056250915,0.027054768,-0.070971365,2020/5/5,1,Covid 19,is in,Texas prisons
44,43,0.224069911,0.268405767,0.207237767,0.180362166,0.182180775,0.241209778,0.239678783,0.230318264,0.209188217,0.176048637,0.186986434,0.220196499,0.26770892,0.274584036,0.191918456,0.22867603,0.18965567,0.203268619,0.176719325,0.281714891,0.180124414,0.214512364,0.207013363,0.246181821,0.167666472,0.286627539,0.183493491,0.22445968,0.260754451,0.16402701,0.207657471,0.175073608,0.17856456,0.218375604,0.238363095,0.206206842,0.193052276,0.157118524,0.222811377,0.197559319,0.273624929,0.211903767,0.189247474,0.235402533,0.196769046,0.220528525,0.205783101,0.204147853,0.259121471,0.254332138,2020/5/5,1,Hong Kongs mental health,had,had already battered by protests
45,44,0.307676092,0.336868232,0.256367299,0.251008168,0.276168013,0.348438384,0.253830389,0.283374233,0.290971908,0.235202527,0.249765927,0.293863834,0.345212678,0.328322807,0.235177803,0.290595482,0.264292192,0.264884996,0.250418239,0.348329498,0.23225009,0.284131159,0.287130375,0.316554452,0.24093318,0.345693896,0.275505791,0.277265215,0.323937892,0.261734459,0.269581033,0.248575582,0.264196205,0.286650345,0.30129932,0.276044005,0.238024558,0.212140942,0.290351216,0.269699424,0.30290092,0.268209115,0.255978404,0.307915346,0.283970742,0.255782886,0.261509021,0.247150454,0.338580961,0.351284084,2020/2/24,0,Trump,faces,black swan threat to economy
46,45,0.677624103,0.723162228,0.656578235,0.616262518,0.645002034,0.710332513,0.67723102,0.642817109,0.668723413,0.646393151,0.672541695,0.674299838,0.715015464,0.714736192,0.609369681,0.66991274,0.669373084,0.65324305,0.608400696,0.71586516,0.668869695,0.66964568,0.677844459,0.708925199,0.670360274,0.708116158,0.663067485,0.686094887,0.685431961,0.683695714,0.60840164,0.663854907,0.663615997,0.675948694,0.663671901,0.659742945,0.613772573,0.640774154,0.650747515,0.674290159,0.719033199,0.635397523,0.63981864,0.662671495,0.635966479,0.67644256,0.71491123,0.657867242,0.694449029,0.71181366,2020/4/30,0,Feds expansion,sparks,oil bailout worries
47,46,0.537009755,0.561353942,0.605505322,0.523590845,0.460696815,0.57428114,0.595086848,0.552693074,0.532584627,0.479598916,0.584910898,0.511623767,0.615218201,0.604944222,0.521837456,0.575675843,0.518109502,0.553996484,0.542838,0.620519161,0.542412825,0.498030319,0.541337726,0.573363715,0.506350008,0.61191949,0.511991714,0.593859232,0.595932252,0.574361701,0.509280827,0.517905164,0.48141454,0.493467667,0.531368383,0.549075817,0.507262092,0.542477643,0.570648554,0.550632712,0.638901258,0.524255645,0.468123201,0.605542687,0.535070618,0.522207274,0.543918114,0.54365842,0.595450033,0.577290173,2020/4/23,0,House,passes,$ 484 billion relief package
48,47,0.254233502,0.266909342,0.195428857,0.19116563,0.195315559,0.262934767,0.22381839,0.234409013,0.22576937,0.204973128,0.18462376,0.241273925,0.289618466,0.256870874,0.218645279,0.246755494,0.208452638,0.210745704,0.198869531,0.279068265,0.204416006,0.205509285,0.20444757,0.260898784,0.17507124,0.288712867,0.220972239,0.21965641,0.247244468,0.204098143,0.212386382,0.220634341,0.192027147,0.244638399,0.236013969,0.231183618,0.186213393,0.161554569,0.224947303,0.194529996,0.241789147,0.208050202,0.195233255,0.242772399,0.213750084,0.226824657,0.205028184,0.216773837,0.26843997,0.27247932,2020/4/6,1,Berlin,lets,mask slip on feelings for Trumps America
49,48,0.195322968,0.192001524,0.219049671,0.162525272,0.238149216,0.2927753,0.328081737,0.230677054,0.282944458,0.151467868,0.136553502,0.261705957,0.187294589,0.231082915,0.102626863,0.161266955,0.207832271,0.173611636,0.164965351,0.189168544,0.076962263,0.167356631,0.1505428,0.221329261,0.096335511,0.27870539,0.208451547,0.275803038,0.254666565,0.187589469,0.164237067,0.142994723,0.145904253,0.223173848,0.220775316,0.180821032,0.188133942,0.10712219,0.27807182,0.143029634,0.187448049,0.26249473,0.198992504,0.210233207,0.267136409,0.175646064,0.190379308,0.126023412,0.248720173,0.25438768,2020/4/3,0,Supreme Court,postpones,arguments
50,49,0.162542425,0.123101093,0.084527062,-0.029980767,0.110789275,0.100451107,-0.0329333,0.161906841,0.080779237,0.03239111,0.067696726,0.047720851,0.049588476,0.058201254,0.054133354,0.08203836,0.052309129,0.050259964,-0.043184634,0.106642781,0.071174766,0.173086034,0.048837572,0.054417761,0.069225317,0.167917447,0.083995599,0.107512426,0.05059478,0.066390739,0.167736441,0.07273161,0.013842312,0.134577345,0.084200276,0.112132928,0.065306399,-0.015882061,0.119444384,0.071712281,0.08979232,0.086046773,0.080543838,0.125947347,0.118328204,0.0229398,0.085324689,0.123482422,0.181639362,0.084202321,2020/3/31,0,Navy,aid,aircraft carrier
51,50,0.709795393,0.713279705,0.683527646,0.680188898,0.667785646,0.712761212,0.692850491,0.685654642,0.688931557,0.678710735,0.666885777,0.701449586,0.700202293,0.734474685,0.683807715,0.713019541,0.696819254,0.684566876,0.678239735,0.731425838,0.701770031,0.694850843,0.695145113,0.725276028,0.688534112,0.740206448,0.682309382,0.717447866,0.712892795,0.679272862,0.670031387,0.666425577,0.688018331,0.701670565,0.706261576,0.688495103,0.650415656,0.667194868,0.683077309,0.683234027,0.730692606,0.70206499,0.67790539,0.694317015,0.685836449,0.705685912,0.702729578,0.675596521,0.695086104,0.735695799,2020/4/14,1,Coronavirus testing,hits,dramatic slowdown in U.S.
52,51,0.473959619,0.457233574,0.430389175,0.444993859,0.387049697,0.480158123,0.440840615,0.442070788,0.426958349,0.39366956,0.398124158,0.432848886,0.45656194,0.472036731,0.416460917,0.431679403,0.389622088,0.42441644,0.408405251,0.471532138,0.386914533,0.38701593,0.404394797,0.497549735,0.406539239,0.490703624,0.430452816,0.424435681,0.46370084,0.418779072,0.454348083,0.389549643,0.392662733,0.414618838,0.438311869,0.431662967,0.390522129,0.391680744,0.433073687,0.365889174,0.447466376,0.434835529,0.418873744,0.442679735,0.421582265,0.427359253,0.396694757,0.391623188,0.466650791,0.481907296,2020/4/24,1,GOP memo,urges,anti-China assault
53,52,0.030268734,0.041014335,-0.065292803,0.025682209,-0.034856451,0.126458443,-0.019624367,-0.063369792,-0.03589617,0.006931405,-0.031355816,-0.008435011,0.126768745,0.058178929,-0.073213066,-0.022389103,-0.081385223,-0.036442861,-0.122442872,-0.017202644,-0.069152773,0.01650118,-0.028514988,0.029568316,-0.043184246,0.085848371,0.002726791,0.009010157,0.039495434,-0.009879393,0.045193795,-0.049997618,-0.049535605,-0.004773841,0.004626983,0.064268507,-0.050705384,-0.071322998,-0.071924781,-0.06860387,0.041438931,-0.002108701,0.007459838,0.096177823,-0.067293344,0.028289943,0.00669755,0.055239685,0.045751539,-0.05955671,2020/4/9,1,European finance ministers,strike,deal
54,53,0.340422085,0.339267085,0.28969488,0.292061158,0.300143781,0.343878136,0.317770979,0.334113288,0.31969741,0.294469267,0.283824059,0.312158033,0.343197746,0.35233283,0.310589946,0.321599464,0.301622608,0.303060763,0.274947655,0.375350983,0.28943629,0.294349348,0.277645856,0.340177294,0.330013703,0.374730541,0.321467623,0.330823391,0.359662471,0.284750873,0.310233163,0.294093406,0.298453335,0.293175411,0.305016531,0.326534823,0.289707998,0.26356743,0.295375359,0.298402932,0.311999033,0.314034462,0.280281058,0.333416154,0.302225823,0.312185609,0.311548468,0.290714253,0.340228346,0.366771959,2020/4/28,0,Handicapping Trump,is in,Middle of Lockdown
55,54,-0.000943506,-0.005618926,-0.037074251,-0.080928239,-0.06358227,-0.029858221,-0.009273291,-0.008346803,-0.049211724,-0.044437734,-0.038828638,-0.037631365,0.050517529,0.002138884,-0.058963882,-0.004189582,-0.116182061,0.001096274,-0.085982611,0.062046788,-0.031819814,-0.034788823,-0.036636098,-0.005353329,-0.042688107,0.07751883,-0.056512367,0.005910973,0.008080437,-0.056314349,-0.038141286,-0.041765945,-0.097327762,-0.014690113,-0.030070567,-0.03779763,-0.02923246,-0.093825594,-0.032732756,-0.041997438,0.039482808,-0.055172894,-0.012799094,0.011402104,-0.096258843,-0.079313892,-0.040103256,0.020904323,0.067794112,-0.013310401,2020/5/7,1,US cant,be,certain coronavirus outbreak
56,55,0.005711225,0.010868909,-0.022927673,-0.012532843,-0.02392525,0.006688484,-0.013232558,-0.002435607,-0.001666804,-0.000714356,-0.015840235,-0.004739989,0.008056179,0.00679269,-0.004243067,-0.005307093,-0.023804476,-0.00749789,-0.024909677,0.001831957,-0.011637128,-0.022957183,-0.017364178,-0.010691463,-0.024386545,0.01778418,-0.005878756,-0.009223418,0.015608566,-0.022055119,-0.003353282,-0.009062007,-0.023955855,-0.005954528,0.002673934,-0.015975579,-0.016013552,-0.030040162,-0.010694741,-0.026395164,0.009353859,-0.007188676,-0.022918886,0.001033974,-0.025009196,-0.002945268,-0.013057859,0.004110964,0.013996493,-0.006994293,2020/5/1,0,China,turns into,Thunderdome
57,56,0.001570127,-0.001867839,-0.043087029,-0.019301886,-0.02226261,0.019148528,-0.023199519,0.00843628,-0.019623425,-0.028297947,-0.043038743,-0.031519366,-0.051775425,0.018559968,-0.076560159,-0.027561253,-0.068228845,-0.035319286,-0.065834802,-0.007584513,-0.064054589,-0.040723678,-0.059941912,-0.025552038,-0.035736481,0.043666137,-0.008143321,-0.014813477,0.022433824,-0.055919665,-0.019985139,-0.046593757,-0.050988867,-0.021554581,-0.001787519,-0.015078097,-0.051692962,-0.046520889,-0.001310181,-0.09151309,-0.001551007,-0.033282959,-0.056362772,-0.022589579,-0.03901854,-0.054338159,-0.08804742,-0.019061553,0.012998898,-0.014185113,2020/5/4,1,Americas weekend,was marked by,park days
58,57,0.612403961,0.634858738,0.629967847,0.602882851,0.5664856,0.633976323,0.63018098,0.610113814,0.592247091,0.564885996,0.592703848,0.583687558,0.6475814,0.648342571,0.599255697,0.641238584,0.59766315,0.594992063,0.586891181,0.659182102,0.610107261,0.578047448,0.602703251,0.648035925,0.584644475,0.65450992,0.583357182,0.635972442,0.638878417,0.606133328,0.587208983,0.584947509,0.567320789,0.589544093,0.609922931,0.608020605,0.571821858,0.593705206,0.629690856,0.60596321,0.637030926,0.594880795,0.567321801,0.644070192,0.584090027,0.617798401,0.600314409,0.609519866,0.640934402,0.645284504,2020/5/4,1,Democrats,aim to,squeeze Republicans on next coronavirus relief package
59,58,0.630623862,0.661401218,0.59112452,0.591023129,0.592764606,0.662536663,0.620987608,0.636005738,0.620273837,0.606952834,0.602930777,0.621300623,0.648748362,0.662390875,0.613359413,0.631929323,0.62421487,0.588883431,0.609188093,0.655531641,0.601365487,0.64166025,0.615575755,0.663291311,0.624948382,0.65704354,0.62107504,0.635705516,0.651137468,0.607460516,0.601250659,0.612179625,0.620725043,0.617456813,0.618571616,0.616346022,0.588579591,0.551167504,0.611934937,0.613456945,0.623594712,0.623800857,0.589618079,0.624278014,0.619125022,0.605208305,0.636533055,0.579376418,0.650128389,0.669346405,2020/4/8,1,we,are going,go through this again
60,59,0.021149053,0.029651395,-0.001779029,-0.050258701,-0.022152783,0.055690796,0.002183832,0.029199639,-0.015858513,0.005756858,-0.007985523,0.029485598,0.020778874,0.020398893,-0.040303511,-0.020822898,-0.048856616,-0.011220722,-0.0560308,0.035886668,-0.038059705,-0.01994794,-0.020534201,0.005345611,0.002581148,0.074547661,-0.00358499,0.022984967,0.030972424,-0.060225806,-0.021610984,-0.002541893,-0.052741087,-0.033516574,0.014334799,-0.008560761,-0.03191223,-0.050274704,-0.024489261,-0.049499235,0.021270705,-0.001617199,-0.043992593,0.023962228,-0.023611393,-0.034284674,-0.015667271,0.034061603,0.021694927,-0.007757805,2020/4/1,0,Judge,clash over,shelter in place orders
61,60,-0.016390324,-0.023846661,-0.06102132,-0.076176117,-0.080522026,0.024485085,-0.021047002,-0.0420605,-0.040265121,-0.042473446,-0.066211455,-0.034224439,-0.038949779,-0.019805495,-0.099530925,-0.057134679,-0.083473557,-0.060689316,-0.09206025,-0.036469172,-0.118278877,-0.073438996,-0.047924802,-0.084015435,-0.052609892,0.020374618,-0.05020416,-0.015265152,-0.023598871,-0.076266428,-0.050431692,-0.087625985,-0.087813959,-0.051700057,-0.024284715,-0.058700878,-0.094301111,-0.10689809,-0.054565777,-0.082742127,-0.054894743,-0.069477211,-0.078128049,-0.012392187,-0.062891994,-0.064259411,-0.071635593,-0.023870941,-0.022433316,-0.077568877,2020/4/1,0,distancing guidelines,will in,will place
62,61,-0.028498264,0.029601384,0.013518191,-0.089461576,-0.060344108,0.015365173,-0.026102637,0.059171207,0.026344015,-0.037890168,-0.067357852,-0.052388604,0.036883174,0.073221279,-0.06977338,-0.043525188,-0.084638921,-0.006399886,-0.019395985,0.089050763,0.039555471,0.049887567,-0.018521758,0.04255887,-0.075717924,0.103642954,-0.057083594,0.011434392,0.009173502,-0.060088311,-0.04880354,-0.059792515,-0.069097214,-0.020574628,-0.003834897,-0.07161605,-0.031891701,-0.103491591,-0.059316493,-0.056863123,0.115681294,-0.03820471,-0.000384883,-0.013691095,-0.083287448,-0.016498503,0.023581735,0.02771016,0.043266872,0.018471952,2020/5/13,0,governments,slash services as,demand rises
63,62,0.115667792,0.101580062,0.107150402,0.120585954,0.083031236,0.16206748,0.118453582,0.108882336,0.10386331,0.096634486,0.065544441,0.130750762,0.174741101,0.144908427,0.06926889,0.104834131,0.080806427,0.087413731,0.057144963,0.14895647,0.062181563,0.094818922,0.094830792,0.132849651,0.073467166,0.180544716,0.114328611,0.123913789,0.139637416,0.069920772,0.120170275,0.098286122,0.042039313,0.089059745,0.121004183,0.10835982,0.095941721,0.089282358,0.093560247,0.098100491,0.18044418,0.112853811,0.085173108,0.157381827,0.081285656,0.088808111,0.093344063,0.109253701,0.142228908,0.1117581,2020/3/26,1,Judge orders,release of,10 immigration detainees from N.J. jails
64,63,0.895057901,0.907467405,0.886116253,0.888041975,0.882563481,0.89207431,0.888768367,0.890538522,0.8956246,0.876907394,0.881325046,0.883928553,0.877552515,0.909222744,0.881982781,0.899684565,0.898890096,0.877909052,0.888743633,0.90652776,0.908731824,0.903375161,0.89531741,0.906796782,0.885366317,0.910547427,0.883516024,0.898014489,0.892121502,0.889972751,0.876866255,0.870561138,0.897055142,0.897356723,0.893866488,0.879803402,0.874977521,0.881248712,0.87903263,0.891170094,0.912823507,0.902698584,0.896384142,0.884658252,0.883700938,0.903162151,0.899877949,0.882748219,0.894276884,0.90222647,2020/1/27,0,110 people,is in,U.S.
65,64,0.052576347,0.039628811,-0.021332723,-0.027417704,-0.016816084,0.025661429,0.042738282,0.037733622,-0.039178763,-0.011490493,-0.077097581,-0.011934842,-0.030696734,0.079773351,-0.048529079,0.072807939,-0.067881451,0.007486284,-0.036817433,0.061246964,0.01849535,0.010941624,-0.033720289,0.025200374,0.038137541,0.122196375,-0.036628688,0.033968776,0.062787096,-0.014763944,-0.043901465,-0.070594212,-0.056536549,-0.007813162,0.006233587,-0.066805021,-0.053116298,-0.095500314,-0.00833874,-0.028989671,0.043848864,0.03531868,-0.027999137,0.055586014,-0.090674479,-0.032774835,0.016484876,0.038197226,0.091257087,-0.022854062,2020/5/6,0,health care workers,infected with,coronavirus
66,65,0.535028499,0.380476209,0.384199199,0.327892025,0.385203989,0.439750758,0.410900366,0.510467179,0.384098524,0.485286376,0.469994936,0.431430388,0.367611311,0.448479626,0.422068196,0.466546936,0.371273181,0.384855998,0.38519974,0.433197124,0.36289961,0.367986484,0.373749067,0.357470893,0.452210133,0.476848625,0.326766113,0.54425852,0.228815589,0.3656952,0.430931171,0.429488367,0.299815924,0.441605694,0.363258334,0.441169885,0.418698089,0.278436179,0.400998095,0.417023289,0.500668491,0.492799951,0.426553643,0.346197248,0.476949806,0.231557801,0.381756756,0.341932998,0.271340902,0.425263524,2020/3/26,1,stimulus bill,tighten,ban
67,66,0.975774047,0.976908359,0.976413451,0.977033897,0.975216956,0.976308916,0.976163522,0.973518289,0.97516113,0.976094773,0.976671519,0.976299411,0.979192798,0.974082889,0.977842879,0.976207059,0.976881991,0.976868429,0.975004772,0.979179024,0.975525854,0.97433111,0.977231791,0.976707067,0.974597815,0.975931615,0.974716367,0.974473898,0.97823068,0.977709114,0.974193513,0.974275296,0.972377556,0.974077807,0.975514054,0.977002649,0.976589854,0.976351483,0.975160949,0.97545396,0.97427573,0.975232991,0.972405059,0.97627612,0.975181177,0.97538498,0.976333916,0.974514336,0.975249648,0.976861376,2020/5/4,1,Coronavirus,can spread like,wildfire
68,67,0.030268734,0.041014335,-0.065292803,0.025682209,-0.034856451,0.126458443,-0.019624367,-0.063369792,-0.03589617,0.006931405,-0.031355816,-0.008435011,0.126768745,0.058178929,-0.073213066,-0.022389103,-0.081385223,-0.036442861,-0.122442872,-0.017202644,-0.069152773,0.01650118,-0.028514988,0.029568316,-0.043184246,0.085848371,0.002726791,0.009010157,0.039495434,-0.009879393,0.045193795,-0.049997618,-0.049535605,-0.004773841,0.004626983,0.064268507,-0.050705384,-0.071322998,-0.071924781,-0.06860387,0.041438931,-0.002108701,0.007459838,0.096177823,-0.067293344,0.028289943,0.00669755,0.055239685,0.045751539,-0.05955671,2020/4/6,1,White House,reaches,deal
